autoencoder_score,lstm_score,isolation_forest_score,behavioral_score,ensemble_score,agreement_count,is_anomaly,risk_level
0.001049841,0.03893169015645981,0.32934024761548664,0.18169440423115357,0.10516916156254306,0,0,LOW
0.0015538223,0.03912941366434097,0.27205353996769155,0.021550409251982157,0.06992593126542743,0,0,LOW
0.07738428,0.004346125293523073,0.24558649057115944,0.24437016420385108,0.11416115806777077,0,0,LOW
0.27373287,0.0699678510427475,0.5113407816729345,0.11775195112314644,0.23672780612166544,1,0,LOW
0.02197155,0.001141647924669087,0.25493392041614915,0.09451432330626496,0.07319646921387926,0,0,LOW
0.7900599,0.2909134030342102,0.5688305634365434,0.09516013249814348,0.4918351209558138,2,0,MEDIUM
0.0066555226,0.017294637858867645,0.3378928668271066,0.22589121684039723,0.10898008012033389,0,0,LOW
0.0051713586,0.009174088947474957,0.21992595302314388,0.07087485654474186,0.059178621252174664,0,0,LOW
1.0,1.0,0.5588279064669404,0.25728386183626323,0.9003581546083631,3,1,SEVERE
0.006132508,0.00996515154838562,0.4134925730863098,0.06721361789836591,0.09791648069322491,0,0,LOW
0.012473301,0.0024401270784437656,0.24374897548219587,0.01537033208789618,0.05615303816106949,0,0,LOW
0.08525786,0.008010446093976498,0.24617900703768236,0.25044141559004596,0.11904539714246026,0,0,LOW
0.048964523,0.0013416464207693934,0.293695788940038,0.20987430409934937,0.10776038067431562,0,0,LOW
0.0016091818,0.012197843752801418,0.3278015582075593,0.09774748834888224,0.08444500162139304,0,0,LOW
0.001489417,0.02033829502761364,0.25971002946878574,0.1346602853496886,0.07876383314127272,0,0,LOW
0.7809592,0.29958173632621765,0.547620398583605,0.06639985219259792,0.482694303512522,2,0,MEDIUM
0.0016151358,0.02080407179892063,0.30476704795471765,0.20984963416460678,0.09923737380769516,0,0,LOW
1.0,0.5837329626083374,0.6396126082334954,0.09196888217970958,0.7668377367956921,3,1,CRITICAL
0.013212743,0.0020042620599269867,0.3629595057856537,0.2030092868710044,0.10826903269827087,0,0,LOW
0.030165315,1.8996144717675634e-05,0.27429966127715855,0.10516452081515547,0.08119816935715243,0,0,LOW
0.13334444,0.02248290553689003,0.27990014294541776,0.11985409723228893,0.127373567178124,0,0,LOW
0.011180321,0.0027619083411991596,0.30430850640235374,0.14021933059045275,0.08663628535612818,0,0,LOW
0.65228105,0.17018811404705048,0.5255652733587868,0.1818021645492255,0.41173817963805004,2,0,MEDIUM
0.0018387779,0.025770049542188644,0.33904025255170245,0.1594279192228893,0.10009682550262064,0,0,LOW
0.039799366,5.812200834043324e-05,0.33713807844420496,0.15464224957491365,0.10457116750626526,0,0,LOW
0.15033203,0.027218671515583992,0.379415947786933,0.12336168769317878,0.1551692566830617,0,0,LOW
1.0,0.584661066532135,0.3428959305924594,0.09673259768710715,0.608487389770734,2,0,HIGH
0.0059859483,0.007667643018066883,0.1992856376207397,0.13001953767865615,0.0637554329248022,0,0,LOW
0.15972383,0.030056236311793327,0.30430607599270354,0.057081349208865435,0.13434363009456904,0,0,LOW
0.046005733,0.0008383550448343158,0.2494038351834409,0.15487634759601876,0.08946573234845298,0,0,LOW
0.0013114695,0.02003401145339012,0.271720344448127,0.12982368916723463,0.080286840022405,0,0,LOW
0.021261554,0.000699940777849406,0.2809638113832513,0.11912685505149148,0.08171331674171115,0,0,LOW
0.0019085142,0.011695560067892075,0.31040668176161357,0.09775145867908971,0.08092070311532584,0,0,LOW
0.012201173,0.0023831662256270647,0.18244919906445456,0.21330918477409816,0.07347157802754574,0,0,LOW
0.001444718,0.013053587637841702,0.1723357319952955,0.08633423080069058,0.05183900859964669,0,0,LOW
0.0087683,0.0037928889505565166,0.40121916331930607,0.1923946795644258,0.11330980614177458,0,0,LOW
0.21180496,0.05180661752820015,0.539111124214716,0.17310777132305294,0.22346211046906972,1,0,LOW
0.0012328073,0.038061752915382385,0.29359502151673167,0.0633587367770967,0.08007282322914833,0,0,LOW
0.056654293,0.0001219853074871935,0.3047964530188605,0.06345769307987381,0.09034354329832964,0,0,LOW
